order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,expected_delivery_time,delivery_partner_id
237,251,33,Aloo Paratha,5/26/2024 2:52,5/26/2024 3:40,Successful,139.65,5,5/26/2024 3:23,172
238,397,290,Dal Makhani,3/20/2024 22:23,3/21/2024 0:08,Successful,954.41,2,3/20/2024 22:51,68
239,235,216,Dal Makhani,4/30/2024 14:24,4/30/2024 16:21,Successful,298.83,3,4/30/2024 14:45,286
240,224,113,Tandoori Chicken,5/29/2024 14:58,5/29/2024 15:59,Cancelled,798.5,4,5/29/2024 15:34,78
241,271,142,Tandoori Chicken,6/11/2024 4:11,6/11/2024 5:48,Cancelled,546.87,5,6/11/2024 4:41,302
242,110,42,Aloo Paratha,1/9/2024 21:02,1/9/2024 21:52,Successful,117.37,5,1/9/2024 21:37,223
243,394,215,Pav Bhaji,4/2/2024 22:34,4/2/2024 23:39,Successful,449.81,2,4/2/2024 23:12,212
244,341,194,Dosa,6/10/2024 5:21,6/10/2024 6:54,Cancelled,565.02,2,6/10/2024 5:58,456
245,125,77,Samosa,1/24/2024 17:11,1/24/2024 17:37,Successful,945.42,3,1/24/2024 17:32,22
246,122,263,Paneer Tikka,2/9/2024 13:11,2/9/2024 14:29,Successful,454.17,1,2/9/2024 13:48,344
247,289,71,Paneer Tikka,5/19/2024 9:55,5/19/2024 11:31,Successful,482.64,2,5/19/2024 10:32,94
248,208,177,Biryani,6/17/2024 1:23,6/17/2024 1:48,Successful,258.21,3,6/17/2024 2:00,472
249,128,293,Chole Bhature,1/12/2024 22:17,1/13/2024 0:16,Successful,823.63,3,1/12/2024 22:57,446
250,122,230,Biryani,9/11/2024 1:39,9/11/2024 2:21,Successful,838.81,1,9/11/2024 2:16,132
251,100,19,Paneer Tikka,4/26/2024 7:48,4/26/2024 9:28,Successful,591.24,4,4/26/2024 8:27,273
252,63,75,Samosa,8/2/2024 21:43,8/2/2024 22:12,Successful,232.72,2,8/2/2024 22:10,182
253,95,78,Samosa,1/17/2024 13:22,1/17/2024 14:29,Successful,515.59,1,1/17/2024 14:02,50
254,58,38,Dosa,6/21/2024 9:17,6/21/2024 10:34,Cancelled,594.89,2,6/21/2024 9:51,365
255,214,118,Paneer Tikka,4/1/2024 0:06,4/1/2024 1:50,Successful,759.28,1,4/1/2024 0:28,134
256,299,156,Aloo Paratha,3/13/2024 22:41,3/14/2024 0:16,Cancelled,733.02,1,3/13/2024 23:12,302
257,229,226,Chole Bhature,5/2/2024 9:30,5/2/2024 10:07,Cancelled,597.41,3,5/2/2024 9:56,389
258,483,210,Tandoori Chicken,1/26/2024 19:48,1/26/2024 20:22,Successful,209.84,3,1/26/2024 20:28,379
259,235,230,Butter Chicken,6/24/2024 12:09,6/24/2024 13:53,Cancelled,798.04,3,6/24/2024 12:47,250
260,328,258,Butter Chicken,6/21/2024 19:16,6/21/2024 19:47,Successful,975.63,4,6/21/2024 19:51,200
261,380,122,Dosa,5/13/2024 2:18,5/13/2024 4:17,Successful,936.97,2,5/13/2024 2:43,495
262,455,212,Samosa,6/13/2024 18:24,6/13/2024 19:05,Successful,835.4,1,6/13/2024 18:50,137
263,401,88,Tandoori Chicken,6/2/2024 9:20,6/2/2024 9:59,Successful,233.65,2,6/2/2024 9:42,204
264,25,133,Aloo Paratha,7/6/2024 11:44,7/6/2024 12:54,Cancelled,818.01,4,7/6/2024 12:08,159
265,211,58,Chole Bhature,5/26/2024 9:54,5/26/2024 11:15,Successful,818.34,4,5/26/2024 10:34,316
266,381,175,Dal Makhani,3/11/2024 13:27,3/11/2024 15:09,Successful,860.81,4,3/11/2024 13:48,7
267,488,195,Aloo Paratha,2/15/2024 3:53,2/15/2024 5:10,Successful,617.22,1,2/15/2024 4:29,416
268,320,147,Samosa,6/18/2024 12:11,6/18/2024 13:46,Successful,412.61,1,6/18/2024 12:40,45
269,411,246,Pav Bhaji,3/5/2024 2:46,3/5/2024 4:31,Successful,880.48,5,3/5/2024 3:25,493
270,472,120,Dosa,7/22/2024 16:54,7/22/2024 18:11,Successful,999.09,2,7/22/2024 17:34,10
271,60,205,Aloo Paratha,5/23/2024 4:57,5/23/2024 5:55,Successful,759.32,2,5/23/2024 5:31,209
272,447,200,Pav Bhaji,2/8/2024 5:33,2/8/2024 6:57,Cancelled,137.35,4,2/8/2024 6:06,374
273,271,96,Butter Chicken,1/10/2024 6:24,1/10/2024 6:48,Successful,246.26,3,1/10/2024 6:50,259
274,370,79,Tandoori Chicken,8/3/2024 19:07,8/3/2024 19:36,Successful,740.74,2,8/3/2024 19:34,277
275,272,34,Chole Bhature,4/2/2024 14:13,4/2/2024 14:37,Successful,622.55,1,4/2/2024 14:46,382
276,286,252,Pav Bhaji,4/4/2024 6:38,4/4/2024 7:19,Successful,884.07,5,4/4/2024 7:01,310
277,50,292,Dosa,4/2/2024 12:42,4/2/2024 14:13,Successful,363.48,1,4/2/2024 13:19,482
278,37,287,Aloo Paratha,3/5/2024 21:12,3/5/2024 22:51,Successful,130.11,1,3/5/2024 21:52,206
279,483,195,Dosa,8/12/2024 12:17,8/12/2024 13:59,Successful,781.61,4,8/12/2024 12:45,342
280,242,266,Biryani,2/11/2024 10:31,2/11/2024 11:38,Cancelled,504.99,3,2/11/2024 11:11,37
281,302,220,Aloo Paratha,9/15/2024 19:02,9/15/2024 20:39,Successful,747.6,2,9/15/2024 19:32,148
282,61,123,Dal Makhani,1/3/2024 1:27,1/3/2024 1:49,Successful,753.31,1,1/3/2024 2:05,374
283,106,212,Butter Chicken,4/4/2024 23:11,4/5/2024 0:29,Successful,449.39,2,4/4/2024 23:43,462
284,460,278,Tandoori Chicken,2/17/2024 22:36,2/17/2024 23:57,Successful,635.37,3,2/17/2024 23:12,84
285,127,229,Aloo Paratha,2/5/2024 7:25,2/5/2024 9:06,Successful,462.13,2,2/5/2024 7:55,402
286,461,194,Paneer Tikka,3/24/2024 23:38,3/25/2024 0:57,Cancelled,166.77,1,3/25/2024 0:09,466
287,214,20,Biryani,5/7/2024 15:22,5/7/2024 16:38,Successful,335.34,4,5/7/2024 15:56,454
288,181,56,Butter Chicken,3/12/2024 23:22,3/12/2024 23:59,Successful,769.23,2,3/12/2024 23:43,37
289,164,286,Samosa,5/8/2024 15:23,5/8/2024 16:47,Successful,427.41,4,5/8/2024 15:46,323
290,149,38,Tandoori Chicken,2/22/2024 2:46,2/22/2024 3:19,Successful,182.54,1,2/22/2024 3:25,104
291,320,110,Samosa,6/15/2024 9:47,6/15/2024 10:27,Cancelled,730.84,1,6/15/2024 10:07,405
292,491,7,Paneer Tikka,6/25/2024 0:54,6/25/2024 2:48,Cancelled,453.27,1,6/25/2024 1:14,161
293,333,125,Biryani,1/19/2024 18:29,1/19/2024 20:14,Successful,943.95,5,1/19/2024 19:08,467
294,113,252,Biryani,8/7/2024 19:37,8/7/2024 20:18,Successful,898.75,2,8/7/2024 20:12,350
295,332,251,Dosa,4/8/2024 7:47,4/8/2024 8:24,Successful,262.15,1,4/8/2024 8:14,65
296,119,254,Paneer Tikka,1/6/2024 0:50,1/6/2024 2:07,Successful,917.18,1,1/6/2024 1:10,322
297,55,134,Dosa,4/9/2024 9:15,4/9/2024 9:39,Successful,186.72,1,4/9/2024 9:51,283
298,139,43,Chole Bhature,9/16/2024 15:59,9/16/2024 17:13,Successful,461.41,4,9/16/2024 16:27,479
299,78,257,Samosa,2/2/2024 3:39,2/2/2024 4:17,Successful,317.29,3,2/2/2024 4:16,3
300,290,4,Samosa,8/24/2024 14:13,8/24/2024 15:52,Cancelled,941.81,1,8/24/2024 14:37,220
301,159,116,Tandoori Chicken,6/7/2024 14:12,6/7/2024 15:27,Successful,761.3,1,6/7/2024 14:45,209
302,209,24,Samosa,2/17/2024 0:43,2/17/2024 2:05,Successful,485.51,5,2/17/2024 1:08,336
303,241,36,Pav Bhaji,6/13/2024 14:19,6/13/2024 15:54,Successful,978.63,3,6/13/2024 14:42,454
304,404,236,Aloo Paratha,7/27/2024 9:21,7/27/2024 9:49,Successful,572.28,4,7/27/2024 9:52,118
305,296,147,Tandoori Chicken,6/17/2024 13:02,6/17/2024 14:14,Successful,825.59,1,6/17/2024 13:24,398
306,472,54,Aloo Paratha,3/18/2024 1:57,3/18/2024 3:03,Successful,536.94,3,3/18/2024 2:19,97
307,95,273,Biryani,2/10/2024 14:57,2/10/2024 15:41,Cancelled,174.43,5,2/10/2024 15:33,74
308,488,91,Paneer Tikka,7/3/2024 9:41,7/3/2024 10:45,Successful,534.94,4,7/3/2024 10:05,239
309,272,77,Aloo Paratha,6/14/2024 10:52,6/14/2024 12:12,Successful,983.46,4,6/14/2024 11:24,477
310,482,201,Tandoori Chicken,6/23/2024 22:46,6/24/2024 0:04,Successful,854.82,5,6/23/2024 23:08,71
311,187,195,Butter Chicken,6/13/2024 8:43,6/13/2024 9:14,Successful,277.64,2,6/13/2024 9:10,487
312,407,186,Chole Bhature,1/26/2024 9:24,1/26/2024 10:52,Successful,162.64,1,1/26/2024 9:58,332
313,103,202,Pav Bhaji,4/4/2024 7:30,4/4/2024 7:58,Successful,432.47,5,4/4/2024 8:04,191
314,304,247,Pav Bhaji,4/1/2024 8:26,4/1/2024 8:58,Successful,480.4,4,4/1/2024 8:54,251
315,128,25,Dal Makhani,9/15/2024 8:24,9/15/2024 9:05,Successful,805.3,1,9/15/2024 8:54,276
316,53,83,Dosa,5/27/2024 4:00,5/27/2024 5:23,Successful,460.16,4,5/27/2024 4:29,247
317,338,289,Chole Bhature,8/27/2024 1:10,8/27/2024 2:42,Successful,854.54,3,8/27/2024 1:46,22
318,27,258,Paneer Tikka,5/24/2024 16:21,5/24/2024 17:39,Successful,690.09,2,5/24/2024 16:46,440
319,73,52,Samosa,1/2/2024 4:08,1/2/2024 4:43,Successful,317.46,1,1/2/2024 4:45,169
320,129,44,Dosa,2/18/2024 16:47,2/18/2024 17:51,Successful,545.49,2,2/18/2024 17:15,71
321,56,292,Chole Bhature,2/1/2024 10:55,2/1/2024 11:20,Cancelled,888.94,2,2/1/2024 11:23,21
322,488,199,Dosa,9/5/2024 22:39,9/6/2024 0:39,Successful,131.21,4,9/5/2024 23:13,303
323,90,56,Pav Bhaji,8/13/2024 0:31,8/13/2024 1:28,Successful,684.99,1,8/13/2024 1:04,310
324,259,203,Pav Bhaji,1/27/2024 13:05,1/27/2024 13:46,Successful,963.12,5,1/27/2024 13:41,299
325,319,155,Dal Makhani,3/23/2024 23:56,3/24/2024 1:26,Successful,962.33,1,3/24/2024 0:25,335
326,327,68,Pav Bhaji,2/23/2024 5:14,2/23/2024 5:55,Successful,272.57,3,2/23/2024 5:38,336
327,249,155,Biryani,2/22/2024 11:59,2/22/2024 13:04,Successful,666.3,3,2/22/2024 12:20,323
328,164,70,Samosa,3/14/2024 4:51,3/14/2024 5:44,Successful,580.33,4,3/14/2024 5:24,396
329,418,196,Tandoori Chicken,8/15/2024 16:59,8/15/2024 18:08,Successful,967.32,1,8/15/2024 17:27,26
330,298,103,Chole Bhature,4/10/2024 22:39,4/10/2024 23:14,Successful,554.3,4,4/10/2024 23:08,499
331,253,136,Samosa,9/9/2024 0:24,9/9/2024 1:08,Successful,484.31,1,9/9/2024 1:02,373
332,126,155,Samosa,6/3/2024 7:26,6/3/2024 7:47,Successful,917.34,4,6/3/2024 8:05,467
333,446,217,Samosa,3/13/2024 23:19,3/14/2024 0:29,Successful,868.85,1,3/13/2024 23:46,418
334,421,224,Samosa,8/6/2024 18:12,8/6/2024 18:34,Successful,396.01,3,8/6/2024 18:38,409
335,42,226,Dal Makhani,2/13/2024 21:33,2/13/2024 23:07,Successful,190.28,3,2/13/2024 21:54,434
336,408,135,Samosa,5/15/2024 8:17,5/15/2024 10:04,Successful,972,5,5/15/2024 8:46,427
337,64,272,Dosa,3/7/2024 22:27,3/7/2024 23:33,Successful,583.15,4,3/7/2024 22:57,88
338,4,205,Samosa,8/25/2024 8:05,8/25/2024 9:07,Successful,836.17,1,8/25/2024 8:31,454
339,410,289,Butter Chicken,5/20/2024 8:33,5/20/2024 10:15,Successful,835.76,5,5/20/2024 8:57,3
340,249,193,Pav Bhaji,6/13/2024 7:28,6/13/2024 7:55,Successful,500.64,1,6/13/2024 7:56,246
341,350,40,Aloo Paratha,8/24/2024 15:44,8/24/2024 16:35,Successful,299.4,1,8/24/2024 16:10,212
342,494,224,Aloo Paratha,6/29/2024 3:54,6/29/2024 5:40,Successful,535.1,2,6/29/2024 4:20,176
343,57,58,Chole Bhature,7/3/2024 20:11,7/3/2024 21:00,Cancelled,508.9,5,7/3/2024 20:32,284
344,202,264,Samosa,9/10/2024 23:24,9/10/2024 23:57,Successful,876.17,3,9/11/2024 0:03,58
345,296,235,Chole Bhature,1/29/2024 10:19,1/29/2024 10:48,Successful,605.69,3,1/29/2024 10:40,39
346,449,201,Dal Makhani,5/18/2024 7:19,5/18/2024 7:39,Successful,518.73,4,5/18/2024 7:51,211
347,441,292,Butter Chicken,1/12/2024 17:07,1/12/2024 19:01,Successful,422.48,1,1/12/2024 17:40,83
348,136,7,Aloo Paratha,2/9/2024 19:26,2/9/2024 20:48,Successful,537.35,3,2/9/2024 20:02,149
349,213,11,Chole Bhature,1/12/2024 17:41,1/12/2024 18:47,Successful,453.46,4,1/12/2024 18:21,42
350,160,77,Paneer Tikka,5/30/2024 21:23,5/30/2024 22:18,Successful,500.29,5,5/30/2024 21:55,229
351,329,205,Chole Bhature,1/25/2024 5:59,1/25/2024 6:54,Successful,959.08,3,1/25/2024 6:34,144
352,42,146,Dal Makhani,4/7/2024 21:32,4/7/2024 23:06,Successful,111.91,1,4/7/2024 22:09,392
353,153,103,Aloo Paratha,4/5/2024 18:56,4/5/2024 19:22,Cancelled,601.16,1,4/5/2024 19:34,160
354,374,294,Dal Makhani,4/4/2024 17:06,4/4/2024 18:31,Successful,993.78,4,4/4/2024 17:29,362
355,38,33,Paneer Tikka,8/29/2024 16:15,8/29/2024 16:41,Successful,101.65,2,8/29/2024 16:43,75
356,452,65,Paneer Tikka,7/4/2024 20:53,7/4/2024 21:33,Cancelled,245.16,4,7/4/2024 21:31,309
357,421,137,Dosa,6/22/2024 3:35,6/22/2024 4:24,Successful,928.41,1,6/22/2024 4:14,61
358,39,82,Aloo Paratha,4/25/2024 14:07,4/25/2024 14:57,Successful,718.01,5,4/25/2024 14:31,467
359,232,260,Samosa,3/15/2024 22:00,3/15/2024 22:39,Successful,748.87,4,3/15/2024 22:32,404
360,33,180,Paneer Tikka,2/6/2024 4:41,2/6/2024 5:18,Successful,364.63,1,2/6/2024 5:21,122
361,492,59,Dal Makhani,7/27/2024 19:05,7/27/2024 20:24,Successful,898.38,4,7/27/2024 19:42,350
362,291,95,Paneer Tikka,9/9/2024 23:16,9/10/2024 0:16,Successful,362.98,2,9/9/2024 23:46,437
363,427,229,Chole Bhature,9/7/2024 8:46,9/7/2024 10:40,Successful,334.94,3,9/7/2024 9:19,143
364,341,108,Biryani,4/14/2024 5:08,4/14/2024 5:59,Cancelled,314.37,4,4/14/2024 5:28,139
365,2,16,Samosa,3/17/2024 12:56,3/17/2024 13:34,Cancelled,729.24,4,3/17/2024 13:18,8
366,156,247,Dal Makhani,5/16/2024 10:59,5/16/2024 11:40,Successful,229.34,5,5/16/2024 11:36,460
367,231,268,Aloo Paratha,5/21/2024 9:08,5/21/2024 10:04,Successful,707.12,5,5/21/2024 9:40,55
368,299,155,Samosa,8/8/2024 5:30,8/8/2024 7:05,Successful,569.22,4,8/8/2024 6:00,45
369,121,39,Paneer Tikka,5/13/2024 5:26,5/13/2024 6:30,Successful,513.65,5,5/13/2024 6:00,147
370,124,209,Biryani,6/10/2024 7:57,6/10/2024 9:36,Successful,196.44,1,6/10/2024 8:22,323
371,94,101,Aloo Paratha,3/13/2024 3:05,3/13/2024 4:20,Successful,703.68,4,3/13/2024 3:35,71
372,146,181,Tandoori Chicken,5/24/2024 10:39,5/24/2024 11:24,Successful,569.03,2,5/24/2024 11:16,301
373,280,282,Aloo Paratha,1/18/2024 2:38,1/18/2024 4:38,Cancelled,628.1,5,1/18/2024 3:08,398
374,429,254,Biryani,4/10/2024 20:41,4/10/2024 21:34,Successful,916.99,1,4/10/2024 21:05,39
375,319,153,Samosa,7/14/2024 23:14,7/15/2024 0:57,Successful,431.51,1,7/14/2024 23:34,336
376,500,83,Dal Makhani,3/30/2024 6:36,3/30/2024 8:04,Successful,575.79,4,3/30/2024 7:09,445
377,186,110,Paneer Tikka,8/31/2024 23:40,9/1/2024 1:09,Successful,398.67,1,9/1/2024 0:04,123
378,77,160,Dosa,6/26/2024 3:57,6/26/2024 4:53,Successful,708.99,1,6/26/2024 4:20,259
379,6,212,Biryani,4/22/2024 9:43,4/22/2024 11:06,Successful,764.05,1,4/22/2024 10:23,76
380,220,83,Paneer Tikka,3/14/2024 19:17,3/14/2024 20:36,Successful,423.14,4,3/14/2024 19:48,302
381,92,121,Tandoori Chicken,1/19/2024 21:13,1/19/2024 22:37,Successful,934.44,2,1/19/2024 21:40,417
382,185,164,Tandoori Chicken,8/20/2024 8:50,8/20/2024 10:24,Successful,954.29,3,8/20/2024 9:13,496
383,292,124,Butter Chicken,8/13/2024 23:44,8/14/2024 1:39,Successful,672.35,1,8/14/2024 0:21,457
384,18,7,Aloo Paratha,2/12/2024 10:34,2/12/2024 12:33,Successful,990.36,5,2/12/2024 11:10,442
385,299,13,Chole Bhature,2/13/2024 11:18,2/13/2024 13:18,Successful,611.95,2,2/13/2024 11:55,211
386,366,270,Tandoori Chicken,1/21/2024 11:44,1/21/2024 13:03,Successful,506.34,2,1/21/2024 12:23,375
387,135,17,Dosa,1/30/2024 17:53,1/30/2024 19:49,Successful,410.15,1,1/30/2024 18:29,369
388,177,209,Tandoori Chicken,2/11/2024 9:23,2/11/2024 11:01,Successful,490.77,1,2/11/2024 10:00,463
389,100,16,Samosa,3/2/2024 17:04,3/2/2024 17:29,Successful,711.33,3,3/2/2024 17:26,185
390,234,12,Dosa,5/10/2024 18:29,5/10/2024 19:52,Successful,311.16,2,5/10/2024 18:54,35
391,5,79,Pav Bhaji,3/30/2024 12:52,3/30/2024 13:20,Successful,939.14,2,3/30/2024 13:31,297
392,54,85,Paneer Tikka,6/7/2024 19:40,6/7/2024 21:31,Successful,624.59,3,6/7/2024 20:01,54
393,127,163,Dosa,1/4/2024 22:21,1/4/2024 23:21,Successful,688.89,5,1/4/2024 22:52,257
394,91,72,Dosa,8/23/2024 3:45,8/23/2024 4:20,Successful,293.87,4,8/23/2024 4:06,397
395,11,299,Tandoori Chicken,1/22/2024 23:29,1/23/2024 0:23,Successful,479.63,5,1/23/2024 0:09,316
396,235,22,Biryani,2/15/2024 3:17,2/15/2024 4:50,Successful,327.3,1,2/15/2024 3:49,430
397,211,181,Dosa,3/3/2024 7:34,3/3/2024 9:15,Successful,520.9,1,3/3/2024 8:07,355
398,341,48,Aloo Paratha,4/1/2024 22:23,4/2/2024 0:07,Successful,559.1,1,4/1/2024 23:03,442
399,141,162,Aloo Paratha,3/23/2024 14:42,3/23/2024 16:22,Successful,377.16,1,3/23/2024 15:10,380
400,207,95,Butter Chicken,7/1/2024 18:01,7/1/2024 19:21,Successful,291.2,5,7/1/2024 18:35,30
401,417,78,Dal Makhani,9/8/2024 3:24,9/8/2024 3:55,Successful,173.86,5,9/8/2024 3:51,66
402,323,67,Samosa,3/18/2024 15:39,3/18/2024 17:31,Cancelled,635.69,5,3/18/2024 16:18,475
403,3,159,Dal Makhani,3/27/2024 16:01,3/27/2024 17:34,Successful,473.82,4,3/27/2024 16:31,418
404,464,152,Paneer Tikka,3/27/2024 1:21,3/27/2024 3:03,Successful,620.56,2,3/27/2024 1:51,438
405,359,253,Butter Chicken,7/9/2024 18:29,7/9/2024 19:28,Successful,252.31,5,7/9/2024 19:02,232
406,34,119,Aloo Paratha,9/12/2024 7:13,9/12/2024 8:13,Successful,383.65,3,9/12/2024 7:38,184
407,416,93,Paneer Tikka,7/20/2024 9:26,7/20/2024 10:50,Successful,460.68,4,7/20/2024 9:49,347
408,160,220,Dosa,8/7/2024 8:12,8/7/2024 8:48,Successful,754.71,4,8/7/2024 8:34,487
409,297,79,Tandoori Chicken,6/7/2024 22:41,6/8/2024 0:11,Successful,446.99,3,6/7/2024 23:05,91
410,353,296,Paneer Tikka,5/19/2024 11:56,5/19/2024 12:48,Successful,297.03,4,5/19/2024 12:16,464
411,188,110,Dal Makhani,7/13/2024 13:42,7/13/2024 14:43,Successful,365.35,5,7/13/2024 14:21,153
412,94,32,Paneer Tikka,8/16/2024 13:40,8/16/2024 15:21,Cancelled,602.99,1,8/16/2024 14:00,492
413,94,151,Biryani,2/8/2024 22:11,2/8/2024 23:46,Successful,440.4,2,2/8/2024 22:49,40
414,213,179,Chole Bhature,2/13/2024 16:36,2/13/2024 18:30,Successful,230.08,5,2/13/2024 16:58,286
415,477,108,Dal Makhani,4/14/2024 18:45,4/14/2024 19:36,Successful,142.1,3,4/14/2024 19:10,314
416,14,246,Dosa,8/4/2024 10:44,8/4/2024 12:12,Successful,355.18,1,8/4/2024 11:07,383
417,433,220,Paneer Tikka,1/17/2024 22:00,1/17/2024 22:57,Successful,358.09,5,1/17/2024 22:39,345
418,339,62,Paneer Tikka,6/22/2024 0:22,6/22/2024 1:38,Successful,391.38,5,6/22/2024 1:01,181
419,293,71,Dal Makhani,7/21/2024 10:34,7/21/2024 12:16,Cancelled,340.81,3,7/21/2024 11:07,191
420,404,254,Biryani,8/3/2024 15:34,8/3/2024 17:30,Cancelled,949.62,2,8/3/2024 16:03,267
421,492,242,Aloo Paratha,4/9/2024 21:23,4/9/2024 21:58,Successful,621.52,4,4/9/2024 21:56,340
422,117,183,Paneer Tikka,4/3/2024 0:33,4/3/2024 2:18,Successful,701.49,4,4/3/2024 1:06,238
423,426,50,Samosa,3/5/2024 13:13,3/5/2024 15:02,Successful,877.26,3,3/5/2024 13:51,497
424,463,182,Pav Bhaji,7/1/2024 5:51,7/1/2024 6:14,Successful,489.01,2,7/1/2024 6:21,371
425,141,297,Biryani,4/14/2024 11:28,4/14/2024 12:40,Successful,129.75,1,4/14/2024 11:54,129
426,255,179,Butter Chicken,8/6/2024 19:42,8/6/2024 20:39,Successful,797.18,3,8/6/2024 20:02,159
427,337,108,Dosa,4/16/2024 7:36,4/16/2024 8:24,Successful,722.11,5,4/16/2024 8:13,363
428,378,239,Biryani,4/27/2024 11:59,4/27/2024 13:21,Successful,527.76,5,4/27/2024 12:19,133
429,51,136,Chole Bhature,8/6/2024 15:08,8/6/2024 16:35,Successful,668.36,2,8/6/2024 15:42,478
430,2,11,Samosa,8/2/2024 11:53,8/2/2024 13:19,Successful,885.58,4,8/2/2024 12:13,314
431,187,177,Samosa,7/22/2024 11:19,7/22/2024 12:47,Successful,533.75,1,7/22/2024 11:39,233
432,292,295,Tandoori Chicken,6/6/2024 10:28,6/6/2024 12:12,Successful,863,4,6/6/2024 10:52,353
433,267,173,Biryani,2/6/2024 14:07,2/6/2024 14:50,Successful,104.21,2,2/6/2024 14:38,233
434,177,253,Paneer Tikka,3/11/2024 18:27,3/11/2024 19:42,Successful,435.38,1,3/11/2024 18:50,275
435,368,202,Aloo Paratha,6/23/2024 10:09,6/23/2024 11:35,Successful,104.96,3,6/23/2024 10:42,370
436,404,263,Biryani,2/24/2024 12:37,2/24/2024 13:18,Successful,116.62,1,2/24/2024 13:16,291
437,448,39,Samosa,3/2/2024 17:12,3/2/2024 18:16,Successful,502.88,2,3/2/2024 17:46,167
438,473,298,Butter Chicken,6/25/2024 8:46,6/25/2024 9:36,Successful,972.73,5,6/25/2024 9:26,219
439,435,112,Tandoori Chicken,5/6/2024 9:34,5/6/2024 11:26,Successful,357.28,2,5/6/2024 9:57,377
440,266,173,Pav Bhaji,4/8/2024 22:42,4/9/2024 0:34,Successful,110.5,1,4/8/2024 23:20,280
441,294,183,Dosa,3/20/2024 13:37,3/20/2024 14:41,Successful,661.19,5,3/20/2024 14:04,314
442,303,9,Chole Bhature,1/12/2024 17:18,1/12/2024 18:06,Successful,706.5,2,1/12/2024 17:45,135
443,383,64,Biryani,6/28/2024 16:30,6/28/2024 17:53,Successful,555.33,2,6/28/2024 16:59,447
444,315,258,Paneer Tikka,3/7/2024 13:46,3/7/2024 15:16,Successful,997.62,3,3/7/2024 14:19,187
445,237,48,Paneer Tikka,3/10/2024 11:29,3/10/2024 13:28,Successful,363.61,4,3/10/2024 12:04,266
446,465,158,Chole Bhature,9/2/2024 0:51,9/2/2024 1:39,Successful,781.55,2,9/2/2024 1:13,264
447,72,87,Samosa,4/20/2024 3:31,4/20/2024 4:52,Successful,671.8,4,4/20/2024 3:52,179
448,384,130,Dosa,2/17/2024 21:31,2/17/2024 23:03,Successful,977.94,3,2/17/2024 22:00,442
449,327,125,Butter Chicken,3/31/2024 15:04,3/31/2024 16:52,Successful,960.92,2,3/31/2024 15:34,437
450,244,117,Dal Makhani,1/11/2024 21:46,1/11/2024 22:09,Successful,711.6,1,1/11/2024 22:23,385
451,365,24,Biryani,3/16/2024 11:06,3/16/2024 12:05,Successful,584.49,3,3/16/2024 11:44,72
452,495,61,Samosa,1/30/2024 0:31,1/30/2024 1:32,Successful,879.92,2,1/30/2024 1:03,420
453,218,107,Butter Chicken,6/1/2024 5:49,6/1/2024 7:06,Successful,101.05,1,6/1/2024 6:10,20
454,289,83,Samosa,2/16/2024 2:18,2/16/2024 3:51,Successful,754.51,4,2/16/2024 2:47,279
455,7,187,Biryani,1/11/2024 2:04,1/11/2024 3:45,Successful,749.44,1,1/11/2024 2:30,296
456,120,5,Biryani,2/12/2024 18:02,2/12/2024 19:20,Cancelled,655.35,4,2/12/2024 18:40,412
457,15,291,Pav Bhaji,8/11/2024 18:13,8/11/2024 19:31,Successful,802.64,3,8/11/2024 18:42,317
458,104,22,Butter Chicken,1/26/2024 9:44,1/26/2024 10:32,Successful,812.12,2,1/26/2024 10:09,389
459,381,256,Chole Bhature,7/28/2024 10:54,7/28/2024 11:14,Successful,445.79,4,7/28/2024 11:16,121
460,282,191,Paneer Tikka,2/24/2024 2:12,2/24/2024 3:14,Successful,117.51,5,2/24/2024 2:47,154
461,137,7,Dosa,1/19/2024 22:26,1/19/2024 23:20,Successful,189.32,4,1/19/2024 22:57,326
462,460,290,Butter Chicken,7/2/2024 16:50,7/2/2024 18:05,Cancelled,474.87,4,7/2/2024 17:29,457
463,457,2,Samosa,2/25/2024 1:04,2/25/2024 2:41,Successful,465.73,5,2/25/2024 1:34,149
464,166,231,Aloo Paratha,7/8/2024 7:14,7/8/2024 8:08,Successful,932.95,5,7/8/2024 7:42,276
465,217,3,Samosa,8/4/2024 22:18,8/4/2024 23:25,Successful,418.43,5,8/4/2024 22:38,400
466,68,187,Biryani,2/8/2024 7:38,2/8/2024 9:35,Successful,810.08,4,2/8/2024 8:07,137
467,440,239,Dosa,2/18/2024 11:42,2/18/2024 12:14,Successful,664,3,2/18/2024 12:20,365
468,90,147,Samosa,7/8/2024 17:16,7/8/2024 18:16,Successful,193.17,5,7/8/2024 17:55,405
469,20,248,Samosa,6/21/2024 17:48,6/21/2024 19:01,Successful,441.4,1,6/21/2024 18:20,52
470,421,114,Pav Bhaji,9/8/2024 21:03,9/8/2024 21:27,Successful,239,5,9/8/2024 21:25,337
471,472,175,Tandoori Chicken,2/20/2024 0:09,2/20/2024 0:55,Successful,686.23,3,2/20/2024 0:37,482
472,171,121,Pav Bhaji,6/10/2024 0:42,6/10/2024 2:13,Successful,904.26,5,6/10/2024 1:13,228
473,437,61,Dosa,7/25/2024 23:17,7/26/2024 0:47,Successful,100.86,2,7/25/2024 23:39,442
